Date,Temp,Precip,Snowfall,Snowdepth
17-Mar-2009, M,0,0,0
18-Mar-2009, M,0,0,0
19-Mar-2009, M,0.03,0,0
20-Mar-2009, M,0,0,0
21-Mar-2009, M,0,0,0
22-Mar-2009, M,0,0,0
23-Mar-2009, M, T,0,0
24-Mar-2009, M,0,0,0
25-Mar-2009, M,0,0,0
26-Mar-2009, M,0,0,0
27-Mar-2009, M,0.26,0,0
28-Mar-2009, M,0,0,0
29-Mar-2009, M,0,0,0
30-Mar-2009, M,0.26,0,0
31-Mar-2009, M,0.02,0,0
1-Apr-2009, M,0,0,0
2-Apr-2009, M,0.18,0,0
3-Apr-2009, M,0,0,0
4-Apr-2009, M,0.38,0,0
5-Apr-2009, M,0.05,0,0
6-Apr-2009, M,0,0,0
7-Apr-2009, M,0.4,0,0
8-Apr-2009, M,0.15,0,0
9-Apr-2009, M,0,0,0
10-Apr-2009, M,0,0,0
11-Apr-2009, M,0,0,0
12-Apr-2009, M,0,0,0
13-Apr-2009, M,0,0,0
14-Apr-2009, M,0,0,0
15-Apr-2009, M,0,0,0
16-Apr-2009, M,0,0,0
17-Apr-2009, M,0,0,0
18-Apr-2009, M,0.01,0,0
19-Apr-2009, M,0,0,0
20-Apr-2009, M,0,0,0
21-Apr-2009, M,0.1,0,0
22-Apr-2009, M,0.45,0,0
23-Apr-2009, M,0.49,0,0
24-Apr-2009, M,0.11,0,0
25-Apr-2009, M,0,0,0
26-Apr-2009, M,0.02,0,0
27-Apr-2009, M,0.03,0,0
28-Apr-2009, M,0,0,0
29-Apr-2009, M,0,0,0
30-Apr-2009, M,0,0,0
1-May-2009, M,0.41,0,0
2-May-2009, M,0.47,0,0
3-May-2009, M,0,0,0
4-May-2009, M,0,0,0
5-May-2009, M,0,0,0
6-May-2009, M,0.05,0,0
7-May-2009, M,0.31,0,0
8-May-2009, M,0.54,0,0
9-May-2009, M, T,0,0
10-May-2009, M,1.04,0,0
11-May-2009, M,0.1,0,0
12-May-2009, M,0,0,0
13-May-2009, M,0,0,0
14-May-2009, M,0,0,0
15-May-2009, M,0.32,0,0
16-May-2009, M,0,0,0
17-May-2009, M,0.52,0,0
18-May-2009, M,0.01,0,0
19-May-2009, M,0,0,0
20-May-2009, M,0,0,0
21-May-2009, M,0,0,0
22-May-2009, M,0,0,0
23-May-2009, M,0,0,0
24-May-2009, M,0,0,0
25-May-2009, M,0.03,0,0
26-May-2009, M,0,0,0
27-May-2009, M,0,0,0
28-May-2009, M,0.49,0,0
29-May-2009, M,0.31,0,0
30-May-2009, M,0.39,0,0
31-May-2009, M,0.03,0,0
1-Jun-2009, M,0.16,0, M
2-Jun-2009, M,0.04,0,0
3-Jun-2009, M,0,0,0
4-Jun-2009, M,0,0,0
5-Jun-2009, M,0,0,0
6-Jun-2009, M,0,0,0
7-Jun-2009, M,0,0,0
8-Jun-2009, M,0,0,0
9-Jun-2009, M,0,0,0
10-Jun-2009, M,0.62,0,0
11-Jun-2009, M,0.02,0,0
12-Jun-2009, M,0.41,0,0
13-Jun-2009, M,0.4,0,0
14-Jun-2009, M,0.16,0,0
15-Jun-2009, M,0.02,0,0
16-Jun-2009, M,0.01,0,0
17-Jun-2009, M,0,0,0
18-Jun-2009, M,0,0,0
19-Jun-2009, M,0.62,0,0
20-Jun-2009, M,0.12,0,0
21-Jun-2009, M,0.08,0,0
22-Jun-2009, M,0.01,0,0
23-Jun-2009, M,0,0,0
24-Jun-2009, M,0,0,0
25-Jun-2009, M,0,0,0
26-Jun-2009, M,0.3,0,0
27-Jun-2009, M,0.5,0,0
28-Jun-2009, M,0.04,0,0
29-Jun-2009, M,0.67,0,0
30-Jun-2009, M,0.59,0,0
1-Jul-2009, M,0.02,0,0
2-Jul-2009, M,0.06,0,0
3-Jul-2009, M,0.55,0,0
4-Jul-2009, M,0.5,0,0
5-Jul-2009, M,0.26,0,0
6-Jul-2009, M,0.01,0,0
7-Jul-2009, M,0.2,0,0
8-Jul-2009, M,0.3,0,0
9-Jul-2009, M,0.2,0,0
10-Jul-2009, M,0,0,0
11-Jul-2009, M,0,0,0
12-Jul-2009, M,0.3,0,0
13-Jul-2009, M,0.04,0,0
14-Jul-2009, M,0.07,0,0
15-Jul-2009, M,0.16,0,0
16-Jul-2009, M,0.01,0,0
17-Jul-2009, M,0.08,0,0
18-Jul-2009, M,0.58,0,0
19-Jul-2009, M,0.01,0,0
20-Jul-2009, M,0,0,0
21-Jul-2009, M,0,0,0
22-Jul-2009, M,0.52,0,0
23-Jul-2009, M,0,0,0
24-Jul-2009, M,0.06,0,0
25-Jul-2009, M,0.37,0,0
26-Jul-2009, M,0,0,0
27-Jul-2009, M,0.33,0,0
28-Jul-2009, M,0,0,0
29-Jul-2009, M,0,0,0
30-Jul-2009, M,0.86,0,0
31-Jul-2009, M,0,0,0
1-Aug-2009, M,0.39,0,0
2-Aug-2009, M,0,0,0
3-Aug-2009, M,0.93,0,0
4-Aug-2009, M,0,0,0
5-Aug-2009, M,0.03,0,0
6-Aug-2009, M,0.32,0,0
7-Aug-2009, M,0,0,0
8-Aug-2009, M,0.14,0,0
9-Aug-2009, M,0,0,0
10-Aug-2009, M,0.04,0,0
11-Aug-2009, M,0.12,0,0
12-Aug-2009, M,0.12,0,0
13-Aug-2009, M,0.02,0,0
14-Aug-2009, M,0,0,0
15-Aug-2009, M,0.01,0,0
16-Aug-2009, M,0,0,0
17-Aug-2009, M,0,0,0
18-Aug-2009, M,0,0,0
19-Aug-2009, M,0,0,0
20-Aug-2009, M,0,0,0
21-Aug-2009, M,0,0,0
22-Aug-2009, M,0.48,0,0
23-Aug-2009, M,0.58,0,0
24-Aug-2009, M,0.03,0,0
25-Aug-2009, M,0.24,0,0
26-Aug-2009, M,0,0,0
27-Aug-2009, M,0,0,0
28-Aug-2009, M,0,0,0
29-Aug-2009, M,0.26,0,0
30-Aug-2009, M,0.21,0,0
31-Aug-2009, M,0.07,0,0
1-Sep-2009, M,0,0,0
2-Sep-2009, M,0,0,0
3-Sep-2009, M,0,0,0
4-Sep-2009, M,0,0,0
5-Sep-2009, M,0,0,0
6-Sep-2009, M,0,0,0
7-Sep-2009, M,0,0,0
8-Sep-2009, M,0,0,0
9-Sep-2009, M,0,0,0
10-Sep-2009, M,0,0,0
11-Sep-2009, M,0,0,0
12-Sep-2009, M,0,0,0
13-Sep-2009, M,0,0,0
14-Sep-2009, M,0.09,0,0
15-Sep-2009, M,0.1,0,0
16-Sep-2009, M,0,0,0
17-Sep-2009, M,0,0,0
18-Sep-2009, M,0,0,0
19-Sep-2009, M,0.02,0,0
20-Sep-2009, M,0,0,0
21-Sep-2009, M,0,0,0
22-Sep-2009, M,0,0,0
23-Sep-2009, M, T,0,0
24-Sep-2009, M,0.48,0,0
25-Sep-2009, M,0,0,0
26-Sep-2009, M,0,0,0
27-Sep-2009, M,0.1,0,0
28-Sep-2009, M,0.43,0,0
29-Sep-2009, M,0.24,0,0
30-Sep-2009, M,0.13,0,0
1-Oct-2009, M,0.04,0,0
2-Oct-2009, M,0.01,0,0
3-Oct-2009, M,0.07,0,0
4-Oct-2009, M,1.08,0,0
5-Oct-2009, M,0.02,0,0
6-Oct-2009, M,0.13,0,0
7-Oct-2009, M,0.13,0,0
8-Oct-2009, M,0.52,0,0
9-Oct-2009, M,0.01,0,0
10-Oct-2009, M,0.17,0,0
11-Oct-2009, M,0.01,0,0
12-Oct-2009, M,0,0,0
13-Oct-2009, M,0.22,2, M
14-Oct-2009, M,0.05,0, M
15-Oct-2009, M, T,0,0
16-Oct-2009, M,0,0,0
17-Oct-2009, M,0,0,0
18-Oct-2009, M,0,0,0
19-Oct-2009, M,0,0,0
20-Oct-2009, M,0,0,0
21-Oct-2009, M,0,0,0
22-Oct-2009, M,0.31,0,0
23-Oct-2009, M,0.13,0,0
24-Oct-2009, M,0.58,0,0
25-Oct-2009, M,1.92,0,0
26-Oct-2009, M,0,0,0
27-Oct-2009, M,0,0,0
28-Oct-2009, M,0,0,0
29-Oct-2009, M,0.02,0,0
30-Oct-2009, M,0,0,0
31-Oct-2009, M,0.11,0,0
1-Nov-2009,53,0.13,0,0
2-Nov-2009,37.5,0,0,0
3-Nov-2009,36.5,0,0,0
4-Nov-2009,37,0.05,0,0
5-Nov-2009,34.5,0,0,0
6-Nov-2009,31.5,0.02,0.2, T
7-Nov-2009,30,0,0,0
8-Nov-2009,34.5,0,0,0
9-Nov-2009,43,0,0,0
10-Nov-2009,44,0,0,0
11-Nov-2009,39,0,0,0
12-Nov-2009,35,0,0,0
13-Nov-2009,32.5,0,0,0
14-Nov-2009,34,0,0,0
15-Nov-2009,38.5,2.22,0,0
16-Nov-2009,47.5,0,0,0
17-Nov-2009,33.5,0,0,0
18-Nov-2009,32.5,0,0,0
19-Nov-2009,35,0,0,0
20-Nov-2009,37.5, T,0,0
21-Nov-2009,39,0.57,0,0
22-Nov-2009,35,0.01,0,0
23-Nov-2009,35,0,0,0
24-Nov-2009,35.5,0,0,0
25-Nov-2009,37.5, T,0,0
26-Nov-2009,38.5,0.09,0,0
27-Nov-2009,43.5,0,0,0
28-Nov-2009,37,1.37,0,0
29-Nov-2009,32.5,0.07,0,0
30-Nov-2009,33.5,0.2,0,0
1-Dec-2009,29,0.05,0,0
2-Dec-2009,29,0,0,0
3-Dec-2009,33,0.34,0,0
4-Dec-2009,43.5,0.33,0,0
5-Dec-2009,36,0,0,0
6-Dec-2009,26,0.14,1.5, M
7-Dec-2009,27,0.01,0.3,0
8-Dec-2009,27,0.05,1, M
9-Dec-2009,19.5,0,0, M
10-Dec-2009,20.5,0.64,7, M
11-Dec-2009,25.5,0.08,3, M
12-Dec-2009,14, T, T, M
13-Dec-2009,14.5,0,0, M
14-Dec-2009,21,0.46,4.5, M
15-Dec-2009,30,0.13,1, M
16-Dec-2009,21,0.02, T, M
17-Dec-2009,3.5,0,0, M
18-Dec-2009,-1.5,0,0, M
19-Dec-2009,3.5,0,0,0
20-Dec-2009,6.5,0,0,0
21-Dec-2009,11.5, T, T,0
22-Dec-2009,12,0.01,0.5, M
23-Dec-2009,7,0.06,2, M
24-Dec-2009,9,0.01,0.1,0
25-Dec-2009,26.5,0,0,0
26-Dec-2009,23.5,0,0,0
27-Dec-2009,26,0.25,0,0
28-Dec-2009,28,0.28,0,0
29-Dec-2009,22,0.19,2, M
30-Dec-2009,4,0.02,0, M
31-Dec-2009,7,0,0,0
1-Jan-2010,14.5,0.11,0,0
2-Jan-2010,24.5,0.13,0,0
3-Jan-2010,18.5,0.33,0,0
4-Jan-2010,24,0.04,0,0
5-Jan-2010,18,0.01,0,0
6-Jan-2010,19, T,0,0
7-Jan-2010,20,0.02,0,0
8-Jan-2010,15,0.03,0,0
9-Jan-2010,12,0.01,0,0
10-Jan-2010,4,0,0,0
11-Jan-2010,6.5, T,0,0
12-Jan-2010,18.5,0.03,0,0
13-Jan-2010,5,0,0,0
14-Jan-2010,5,0,0,0
15-Jan-2010,8,0,0,0
16-Jan-2010,29,0,0,0
17-Jan-2010,28.5, T,0,0
18-Jan-2010,27,0.07,0,0
19-Jan-2010,25,0.05,0,0
20-Jan-2010,26,0.11,0,0
21-Jan-2010,27.5,0.05,0,0
22-Jan-2010,12.5, T,0,0
23-Jan-2010,17.5,0,0,0
24-Jan-2010,16.5,0,0,0
25-Jan-2010,28, T,0,0
26-Jan-2010,38,0.44,0,0
27-Jan-2010,32.5,0.01,0,0
28-Jan-2010,23, T,0,0
29-Jan-2010,15.5,0,0,0
30-Jan-2010,-1, T,0,0
31-Jan-2010,0,0,0,0
1-Feb-2010,5,0.02,1, M
2-Feb-2010,7.5, T,0.3,0
3-Feb-2010,11,0,0,0
4-Feb-2010,18.5,0.03,0.5, M
5-Feb-2010,11,0,0, M
6-Feb-2010,9.5,0,0,0
7-Feb-2010,9, T,0.3,0
8-Feb-2010,15,0.01,0.5, M
9-Feb-2010,16,0.02,1, M
10-Feb-2010,22,0,0, M
11-Feb-2010,21,0,0,0
12-Feb-2010,20.5,0,0,0
13-Feb-2010,24.5,0,0,0
14-Feb-2010,17, T, T,0
15-Feb-2010,22,0.04,1, M
16-Feb-2010,22,0,0, M
17-Feb-2010,28,0,0,0
18-Feb-2010,28, T, T,0
19-Feb-2010,28,0.03,0.5, M
20-Feb-2010,24.5, T, T,0
21-Feb-2010,28, T, T,0
22-Feb-2010,23, T, T,0
23-Feb-2010,33,0,0,0
24-Feb-2010,31,0.01,0.5, M
25-Feb-2010,30.5,0.78,7, M
26-Feb-2010,32,0.65,2, M
27-Feb-2010,34.5,0.22,4, M
28-Feb-2010,31,0.32,3.5, M
1-Mar-2010,33,0.04,1, M
2-Mar-2010,28.5, T,0, M
3-Mar-2010,36.5,0,0, M
4-Mar-2010,31,0,0, M
5-Mar-2010,25.5,0,0, M
6-Mar-2010,30,0,0, M
7-Mar-2010,34.5,0,0,0
8-Mar-2010,42,0,0,0
9-Mar-2010,37,0,0,0
10-Mar-2010,26.5,0,0,0
11-Mar-2010,32,0,0,0
12-Mar-2010,37.5,0,0,0
13-Mar-2010,39.5,0,0,0
14-Mar-2010,34,0,0,0
15-Mar-2010,34,0.15,0,0
16-Mar-2010,36.5,0,0,0
17-Mar-2010,43,0,0,0
18-Mar-2010,41.5,0,0,0
19-Mar-2010,44,0,0,0
20-Mar-2010,48,0,0,0
21-Mar-2010,44,0,0,0
22-Mar-2010,33,0.07,0,0
23-Mar-2010,36,1.11,0,0
24-Mar-2010,33,1.49,0,0
25-Mar-2010,28.5,0.06,0,0
26-Mar-2010,36,0,0,0
27-Mar-2010,18.5,0,0,0
28-Mar-2010,22.5,0,0,0
29-Mar-2010,28,0.29,0,0
30-Mar-2010,37.5,0.74,0,0
31-Mar-2010,36.5,0.37,0,0
1-Apr-2010,44,0.16,0,0
2-Apr-2010,47,0,0,0
3-Apr-2010,53.5,0,0,0
4-Apr-2010,61.5,0,0,0
5-Apr-2010,48.5,0,0,0
6-Apr-2010,50,0,0,0
7-Apr-2010,51.5,0.38,0,0
8-Apr-2010,60,0.02,0,0
9-Apr-2010,45,0.13,0,0
10-Apr-2010,38,0.58,0,0
11-Apr-2010,38.5,0.05,0,0
12-Apr-2010,42.5,0.02,0,0
13-Apr-2010,37,0,0,0
14-Apr-2010,41,0,0,0
15-Apr-2010,41.5,0,0,0
16-Apr-2010,42,0,0,0
17-Apr-2010,34,0.85,0,0
18-Apr-2010,33,0.18,0,0
19-Apr-2010,35.5,0.05,0,0
20-Apr-2010,41,0.04,0,0
21-Apr-2010,45.5,0,0,0
22-Apr-2010,50,0.09,0,0
23-Apr-2010,51.5,0.3,0,0
24-Apr-2010,39,0,0,0
25-Apr-2010,47.5,0,0,0
26-Apr-2010,46.5,0,0,0
27-Apr-2010,53.5,0.21,0,0
28-Apr-2010,38.5,0.72,0,0
29-Apr-2010,34.5,0.33,0,0
30-Apr-2010,39,0.02,0,0
1-May-2010,48,0,0,0
2-May-2010,56.5,0.04,0,0
3-May-2010,70,0,0,0
4-May-2010,60.5,0.09,0,0
5-May-2010,58,0.05,0,0
6-May-2010,58,0.27,0,0
7-May-2010,52,0.26,0,0
8-May-2010,47.5,0.1,0,0
9-May-2010,38.5,0.54,0,0
10-May-2010,34.5,0.03,0,0
11-May-2010,34,0,0,0
12-May-2010,43.5,0,0,0
13-May-2010,43,0,0,0
14-May-2010,50,0,0,0
15-May-2010,49.5,0.12,0,0
16-May-2010,48.5,0.05,0,0
17-May-2010,49,0,0,0
18-May-2010,54,0,0,0
19-May-2010,57.5,0.03,0,0
20-May-2010,46,0.13,0,0
21-May-2010,57,0.03,0,0
22-May-2010,56,0,0,0
23-May-2010,61.5,0,0,0
24-May-2010,67,0,0,0
25-May-2010,69.5,0,0,0
26-May-2010,74,0,0,0
27-May-2010,69.5,0,0,0
28-May-2010,56.5,0,0,0
29-May-2010,60.5,0,0,0
30-May-2010,64,0.01,0,0
31-May-2010,54.5,0,0,0
1-Jun-2010, M,0,0,0
2-Jun-2010, M,0.54,0,0
3-Jun-2010, M,0.01,0,0
4-Jun-2010, M,0.36,0,0
5-Jun-2010, M,0.29,0,0
6-Jun-2010, M,0.19,0,0
7-Jun-2010, M,1.1,0,0
8-Jun-2010, M,0.01,0,0
9-Jun-2010, M,0.02,0,0
10-Jun-2010, M,0.03,0,0
11-Jun-2010, M,0.28,0,0
12-Jun-2010, M,0,0,0
13-Jun-2010, M,0.01,0,0
14-Jun-2010, M,0,0,0
15-Jun-2010, M,0.12,0,0
16-Jun-2010, M,0,0,0
17-Jun-2010, M,0.4,0,0
18-Jun-2010, M,0.18,0,0
19-Jun-2010, M,0,0,0
20-Jun-2010, M,0.02,0,0
21-Jun-2010, M,0.33,0,0
22-Jun-2010, M,0,0,0
23-Jun-2010, M,0.31,0,0
24-Jun-2010, M,0.03,0,0
25-Jun-2010, M,0.06,0,0
26-Jun-2010, M, T,0,0
27-Jun-2010, M, T,0,0
28-Jun-2010, M,0.93,0,0
29-Jun-2010, M,0.03,0,0
30-Jun-2010, M,0.02,0,0
1-Jul-2010,57.5,0.03,0,0
2-Jul-2010,55,0.05,0,0
3-Jul-2010,64,0,0,0
4-Jul-2010,71,0,0,0
5-Jul-2010,72.5,0,0,0
6-Jul-2010,78,0,0,0
7-Jul-2010,77.5,0,0,0
8-Jul-2010,79.5,0,0,0
9-Jul-2010,79,0,0,0
10-Jul-2010,75,0.38,0,0
11-Jul-2010,65.5,0.08,0,0
12-Jul-2010,71,0.01,0,0
13-Jul-2010,73,0,0,0
14-Jul-2010,73,0.31,0,0
15-Jul-2010,71.5,0.44,0,0
16-Jul-2010,74,0,0,0
17-Jul-2010,72.5,0.2,0,0
18-Jul-2010,73,0,0,0
19-Jul-2010,68,0,0,0
20-Jul-2010,65,0.16,0,0
21-Jul-2010,64,0.05,0,0
22-Jul-2010,69,0.6,0,0
23-Jul-2010,62.5,0,0,0
24-Jul-2010,67,0,0,0
25-Jul-2010,74,0.04,0,0
26-Jul-2010,67,0.04,0,0
27-Jul-2010,64,0,0,0
28-Jul-2010,67,0,0,0
29-Jul-2010,68.5, T,0,0
30-Jul-2010,59,0,0,0
31-Jul-2010,56.5,0,0,0
1-Aug-2010,60,0,0,0
2-Aug-2010,65,0,0,0
3-Aug-2010,66,0.65,0,0
4-Aug-2010,65,2.56,0,0
5-Aug-2010,71.5,0.04,0,0
6-Aug-2010,70.5,0.04,0,0
7-Aug-2010,56,0,0,0
8-Aug-2010,55,0,0,0
9-Aug-2010,65,0.15,0,0
10-Aug-2010,67.5,0.32,0,0
11-Aug-2010,67,0.06,0,0
12-Aug-2010,63,0,0,0
13-Aug-2010,63,0,0,0
14-Aug-2010,64.5,0,0,0
15-Aug-2010,67,0,0,0
16-Aug-2010,68.5,0.33,0,0
17-Aug-2010,65,0.02,0,0
18-Aug-2010,63,0,0,0
19-Aug-2010,61.5,0,0,0
20-Aug-2010,64.5,0.11,0,0
21-Aug-2010,56,0,0,0
22-Aug-2010,58,0.07,0,0
23-Aug-2010,54.5,0.07,0,0
24-Aug-2010,58,0.02,0,0
25-Aug-2010,64,0,0,0
26-Aug-2010,57.5,1.06,0,0
27-Aug-2010,63.5,0.04,0,0
28-Aug-2010,56.5,0,0,0
29-Aug-2010,59,0,0,0
30-Aug-2010,71,0,0,0
31-Aug-2010,70.5,0,0,0
1-Sep-2010,76,0,0,0
2-Sep-2010,74,0,0,0
3-Sep-2010,74.5,0.05,0,0
4-Sep-2010,73,0.24,0,0
5-Sep-2010,62.5,0.03,0,0
6-Sep-2010,50.5,0.02,0,0
7-Sep-2010,61,0.02,0,0
8-Sep-2010,66,0.43,0,0
9-Sep-2010,60,0.16,0,0
10-Sep-2010,56.5,0.03,0,0
11-Sep-2010,52,0.01,0,0
12-Sep-2010,57,0,0,0
13-Sep-2010,53.5,0.01,0,0
14-Sep-2010,52.5,0.44,0,0
15-Sep-2010,52.5,0.03,0,0
16-Sep-2010,50.5,0.04,0,0
17-Sep-2010,55.5,0.73,0,0
18-Sep-2010,48.5,0.01,0,0
19-Sep-2010,53,0,0,0
20-Sep-2010,53.5,0,0,0
21-Sep-2010,48,0,0,0
22-Sep-2010,50,0,0,0
23-Sep-2010,58.5, T,0,0
24-Sep-2010,53.5,0.44,0,0
25-Sep-2010,57,0.05,0,0
26-Sep-2010,57.5,0.01,0,0
27-Sep-2010,49.5,0.02,0,0
28-Sep-2010,55.5,0.49,0,0
29-Sep-2010,62.5,0.56,0,0
30-Sep-2010,60.5,0.02,0,0
1-Oct-2010, M,2.02,0,0
2-Oct-2010, M,1.02,0,0
3-Oct-2010, M,0,0,0
4-Oct-2010, M,0,0,0
5-Oct-2010, M,0,0,0
6-Oct-2010, M,0,0,0
7-Oct-2010, M,0.28,0,0
8-Oct-2010, M,0.28,0,0
9-Oct-2010, M,0.4,0,0
10-Oct-2010, M,0,0,0
11-Oct-2010, M,0,0,0
12-Oct-2010, M,0,0,0
13-Oct-2010, M,0,0,0
14-Oct-2010, M,0,0,0
15-Oct-2010, M,0.5,0,0
16-Oct-2010, M,0.89,0,0
17-Oct-2010, M,0.02,0,0
18-Oct-2010, M,0,0,0
19-Oct-2010, M,0,0,0
20-Oct-2010, M,0,0,0
21-Oct-2010, M,0,0,0
22-Oct-2010, M,0.16,0,0
23-Oct-2010, M,0,0,0
24-Oct-2010, M,0,0,0
25-Oct-2010, M,0.08,0,0
26-Oct-2010, M,0.14,0,0
27-Oct-2010, M,0.47,0,0
28-Oct-2010, M,0.2,0,0
29-Oct-2010, M,0.04,0,0
30-Oct-2010, M,0.03,0,0
31-Oct-2010, M,0.19,0,0
1-Nov-2010,31,0.02,0,0
2-Nov-2010,34,0.01,0,0
3-Nov-2010,29.5,0,0,0
4-Nov-2010,33,0,0,0
5-Nov-2010,30.5,0.85,0,0
6-Nov-2010,38,0.23,0,0
7-Nov-2010,33.5,0,0,0
8-Nov-2010,31,0.38,0,0
9-Nov-2010,36.5,0.25,0,0
10-Nov-2010,39.5,0.03,0,0
11-Nov-2010,37.5,0,0,0
12-Nov-2010,38.5,0,0,0
13-Nov-2010,42.5,0,0,0
14-Nov-2010,42.5,0,0,0
15-Nov-2010,40.5,0,0,0
16-Nov-2010,40.5,0,0,0
17-Nov-2010,42.5,0.2,0,0
18-Nov-2010,41,0.56,0,0
19-Nov-2010,31,0.04,0,0
20-Nov-2010,22.5,0,0,0
21-Nov-2010,30, T,0,0
22-Nov-2010,24, T,0,0
23-Nov-2010,28.5,0.23,0,0
24-Nov-2010,34,0.1,0,0
25-Nov-2010,21, T,0,0
26-Nov-2010,19.5,0.11,0,0
27-Nov-2010,27,0.07,0,0
28-Nov-2010,23.5,0.08,0,0
29-Nov-2010,24.5,0,0,0
30-Nov-2010,29,0,0,0
1-Dec-2010, M,0.12, M, M
2-Dec-2010, M,0.58, M, M
3-Dec-2010, M, T, M, M
4-Dec-2010, M,0.13, M, M
5-Dec-2010, M,0.03, M, M
6-Dec-2010, M,0.02, M, M
7-Dec-2010, M,0.12, M, M
8-Dec-2010, M,0.01, M, M
9-Dec-2010, M,0, M,0
10-Dec-2010, M,0, M,0
11-Dec-2010, M,0.01, M, M
12-Dec-2010, M,0.01, M, M
13-Dec-2010, M,0.63, M, M
14-Dec-2010, M,0.54, M, M
15-Dec-2010, M, T, M, T
16-Dec-2010, M,0.18, M, M
17-Dec-2010, M,0.01, M, M
18-Dec-2010, M,0.01, M, M
19-Dec-2010, M,0.02, M, M
20-Dec-2010, M,0, M,0
21-Dec-2010, M,0.02, M, M
22-Dec-2010, M,0.05, M, M
23-Dec-2010, M,0.14, M, M
24-Dec-2010, M,0.02, M, M
25-Dec-2010, M,0, M,0
26-Dec-2010, M,0, M,0
27-Dec-2010, M,0.55, M, M
28-Dec-2010, M,0.13, M, M
29-Dec-2010, M,0, M,0
30-Dec-2010, M, T, M, T
31-Dec-2010, M,0, M,0
1-Jan-2011,29.5,0.05, M, M
2-Jan-2011,36,0.02, M, M
3-Jan-2011,31,0.07, M, M
4-Jan-2011,22,0.01, M, M
5-Jan-2011,22.5,0.01, M, M
6-Jan-2011,15,0.04, M, M
7-Jan-2011,7,0, M, M
8-Jan-2011,11,0, M, M
9-Jan-2011,15.5,0.02,0.5, M
10-Jan-2011,18,0.03,1, M
11-Jan-2011,16,0.01,1, M
12-Jan-2011,18,0, M, M
13-Jan-2011,20.5,0.4,8, M
14-Jan-2011,15.5,0.01,0.1, M
15-Jan-2011,4.5, T, T, M
16-Jan-2011,6,0.1,3, M
17-Jan-2011,9,0, M, M
18-Jan-2011,4.5,0, M, M
19-Jan-2011,12.5,0.81,8.5, M
20-Jan-2011,20,0.02,1, M
21-Jan-2011,16,0.07,0.7, M
22-Jan-2011,9.5,0.14,1.4, M
23-Jan-2011,7.5,0,0, M
24-Jan-2011,-6,0,0, M
25-Jan-2011,-9,0.02,0.5, M
26-Jan-2011,3,0.03,1, M
27-Jan-2011,20,0.01,0.3, M
28-Jan-2011,18.5,0.01,0.1, M
29-Jan-2011,21,0.02,0.5, M
30-Jan-2011,20.5,0.05,1, M
31-Jan-2011,11, T, T, M
1-Feb-2011,3,0, M, M
2-Feb-2011,4.5,0.23,3, M
3-Feb-2011,10.5,0.65,12, M
4-Feb-2011,5.5,0, M, M
5-Feb-2011,7,0, M, M
6-Feb-2011,19,0.64,7.5, M
7-Feb-2011,25,0, M, M
8-Feb-2011,29.5,0.12,2, M
9-Feb-2011,14.5,0.02,0.5, M
10-Feb-2011,9.5,0, M, M
11-Feb-2011,6.5, T, T, M
12-Feb-2011,11,0, M, M
13-Feb-2011,15.5,0.04,0.5, M
14-Feb-2011,16.5,0.06,1, M
15-Feb-2011,19.5,0.05, T, M
16-Feb-2011,4.5,0, M, M
17-Feb-2011,14.5,0, M, M
18-Feb-2011,41.5,0.13, M, M
19-Feb-2011,35.5,0.1,2, M
20-Feb-2011,15, T, T, M
21-Feb-2011,14,0.01, T, M
22-Feb-2011,8,0, M, M
23-Feb-2011,11.5,0, M, M
24-Feb-2011,13,0, M, M
25-Feb-2011,16,0, M, M
26-Feb-2011,16.5,0.5,7, M
27-Feb-2011,13,0.05,1, M
28-Feb-2011,21.5,0.16,2, M
1-Mar-2011, M, M, M, M
2-Mar-2011, M,0, M, M
3-Mar-2011, M,0.09, M, M
4-Mar-2011, M,0, M, M
5-Mar-2011, M,0, M, M
6-Mar-2011, M,0.82, M, M
7-Mar-2011, M, M, M, M
8-Mar-2011, M,0.16, M, M
9-Mar-2011, M,0, M, M
10-Mar-2011, M,0.11, M, M
11-Mar-2011, M,0.29, M, M
12-Mar-2011, M,0.31, M, M
13-Mar-2011, M, M, M, M
14-Mar-2011, M,0, M, M
15-Mar-2011, M,0, M, M
16-Mar-2011, M,0, M, M
17-Mar-2011, M,0.04, M, M
18-Mar-2011, M,0.05, M, M
19-Mar-2011, M, T, M, M
20-Mar-2011, M, M, M, M
21-Mar-2011, M,0, M, M
22-Mar-2011, M,0.27, M, M
23-Mar-2011, M,0.03, M, M
24-Mar-2011, M,0.01, M, M
25-Mar-2011, M,0.06, M, M
26-Mar-2011, M, M, M, M
27-Mar-2011, M, M, M, M
28-Mar-2011, M,0, M, M
29-Mar-2011, M,0, M, M
30-Mar-2011, M,0, M, M
31-Mar-2011, M,0, M, M
1-Apr-2011,33,0.06, M, M
2-Apr-2011,30,0.53, M, M
3-Apr-2011,37.5,0, M, M
4-Apr-2011,33.5,0, M, M
5-Apr-2011,31.5,0.41, M, M
6-Apr-2011,30,0.25, M, M
7-Apr-2011,27.5,0.01, M, M
8-Apr-2011,32,0, M, M
9-Apr-2011,35,0, M, M
10-Apr-2011,40,0, M, M
11-Apr-2011,48.5,0.18, M, M
12-Apr-2011,48.5,0.55, M, M
13-Apr-2011,42, T, M, M
